RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
84630,12,60629,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,93742.05796793176,93686.19371372664,93812.14579565237,94261.68101777555,94860.15476645918,95570.16131771584,96221.07435279209,97146.07081271736,98129.16903961296,99264.2781653157,100603.16943445812,101983.98388841611,103167.43660603582,103895.46756835458,104566.01083821956,105428.22112905822,106370.58777689088,107351.97263919868,108161.46196213287,109278.3266441702,110456.28723673848,111872.945734445,113141.92803653692,114257.52862242864,115159.59794805228,115863.54519175354,116610.96098137731,117270.4860868423,117946.41055946951,118585.4960453652,119465.37706166774,120842.39746885396,122500.24580189394,124276.0166654394,125868.49812033726,127538.804020903,129088.40709852036,130469.07525346352,131558.08861317876,132750.21096815556,133691.7036008398,134657.48171766024,135333.10806069302,136323.97011262082,137427.37374789477,138888.55589129587,140496.3562699911,142153.3900590823,143895.4026042363,145298.97680680803,146482.57654370205,147677.24062334464,149054.96698616675,150650.97285425197,151997.3535334294,153568.38951459326,155204.9627213931,157207.93432418752,159309.8571251375,161513.13204119596,163462.2399044455,165191.76946870997,166781.58992132652,168481.76535976524,170296.78878280232,172088.43947395732,173985.46357339705,176024.62698634682,178416.65218269336,180726.3023857164,183001.15846634225,185221.84679910084,187317.53778833008,189193.85073240125,190798.2334101963,192217.1686545522,193370.3156621165,194132.02444687905,194647.9677835481,195073.5502487824,195465.1785280325,195651.7597388508,195907.90871478463,196341.27917122727,197320.8295794341,198361.44832070332,199211.2489564748,199470.8452325453,199321.5609918005,199124.98304414505,198819.1766100521,198455.744217327,197374.0509789592,196287.69598954223,195263.4303453921,194387.8122517394,193540.6484477919,191121.1094164904,190053.06151375748,187691.21710258187,186912.086874376,184038.3767346606,181910.31123534104,177666.09366317082,173674.0328136831,168360.91409144967,164125.57300769433,159101.75491559925,154520.65595776963,150509.66345846036,146856.57582697863,144151.71575808502,141268.39774283557,139480.78758187048,137582.5728989719,135517.31562426873,131819.49310615577,128200.946666623,125007.00066967378,123976.18509906768,122713.80519226124,121932.02424533023,120250.79265001004,120373.27752831676,120201.2781900455,120844.0423778302,119376.63662870108,118053.4229882074,116430.46547248204,115181.52947789693,113501.4983845288,111378.35267761252,109652.4442045578,107867.2109393046,106622.81994884112,104793.02970612748,103719.48523443332,102178.83296729688,101664.36043187696,100987.40605839892,100560.39272647508,99359.90804159411,98148.12150734397,95995.3846754479,94660.7712940867,93255.87548276402,92740.56410229728,91867.08562858422,90946.13841212784,90513.23662277713,90963.51852317963,92051.26072099306,92869.4813198844,92447.7342593292,91026.04118864684,90301.0037410916,90573.67913603448,91549.10239656392,92255.28334180756,93616.94319086953,95111.65715711971,96992.99357187496,98224.5721664095,99463.10589862836,100389.39784719188,101823.74083084136,103423.10975523194,105239.70350330828,105798.7607518868,105993.34980683956,105973.7648365876,106760.3559547502,108234.93236908175,110121.02890112672,112026.602131908,113671.15806567228,115376.77234350388,117435.8912050494,119251.56697454012,120366.43864269888,120521.35631360568,119901.94254332276,119617.5171631386,120113.63705914088,121650.30244678822,122936.43780672112,124304.63422773096,125379.12988551262,126898.35109541252,128468.93942394422,130166.6085623571,131826.70007888987,133272.11167155448,134723.23926667988,135702.64279274805,136778.486898047,138052.2382804494,139192.68201895498,140169.76689302406,140799.16904988905,141496.66878883468,142400.22312648932,143400.54556817244,144807.64639619956,146304.9754510436,148229.4622946131,150028.39084899475,151152.41182725577,151894.62276430722,152088.3911081778,152320.7080286254,152275.14805094054,153240.22940698275,154925.69823435924,157234.50711354287,159444.1879198914,161681.3249102964,163959.10192864208,166279.9201795565,167880.36674209373,168398.52847136627,167903.5839924373,167262.56596326048,167124.04998064865,167269.03662816144,168014.74624373738,169172.16778863422,170554.07730366776,171690.7079890659,172972.2936094514,174251.06531484233,175588.8100923828,176132.69727875188,176736.12275126696,176690.38787152423,176578.14804219457,176059.01266381785,176109.16642595548,176779.58104921484,177871.72215417176,180317.69964315728,183089.19109444847,186221.42725110272,187913.4394995736,188895.0857426956,188892.0981025228,188529.00769932664,188255.82255869804,189198.88458640527,191521.1739330543,194956.54930128367,198449.2032208487,202078.48854610117,206163.86088522137,210677.3749363024,214632.3327524316,217787.43805584207,220529.9374684631,222611.4971935936,223341.78985571465,222585.97571147943,221563.56094310991,220952.338257648,221391.1268824456,223968.388614537,228853.69662574024,234953.25186004187,239708.7989477394,241912.91658373649,242234.5186093316,240524.8588138026,237727.1206662033,233848.23689795696,230694.4234351361,228634.1128239882,227522.92105076232,226588.49040196772,226294.3815714976,226299.2992928217,226737.1346656248,226887.9254402374,227559.66535133225,228712.3775333003,230352.35738035943,231700.42823981895,232650.8920171256,232967.4232318996,232725.5973326943,232391.20849597768,233019.05018621485,234967.871182155,238127.22361891603,240752.33892722384,243216.0328287116,244835.6654278251,246579.66633247572,247780.64406839004,248870.99087593533
84620,33,60618,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,208698.48208176324,208953.397546709,210108.6413622657,212045.47801972376,214586.66334407427,217346.25291553597,220714.10869609856,224171.05421359863,227627.8472968501,231517.00868401825,236475.7470776814,241930.76597554327,246831.0317072921,250212.4302058576,252950.80751480968,255257.4601048829,258137.56317225177,261068.63278669748,263821.5298977077,267040.27657038975,269768.05242781225,272492.1031462646,274526.70565422444,276098.630031681,277619.4108751298,279246.9678423495,281637.7430391967,283699.376993048,284914.7634300038,285603.0719604704,286432.8891445123,288213.3995102592,290372.58966459875,293125.68121299334,295153.11305615323,297565.19677177723,300143.4401108308,303174.57046812255,305520.1771971448,307726.06796057493,309605.93371553125,311834.08609432,313415.8036301729,315062.4470280419,316591.2810084045,318278.6017687264,320558.6548609732,322901.10776609305,325589.6873070847,327572.3324357574,329741.8660320044,332729.27661227854,336301.818589464,339919.30997911346,342763.78245976404,345735.3182451239,348414.5585675568,351494.1133216817,354616.86781310645,358157.553001306,362064.907118334,366138.63928694767,369903.5959923047,373121.085129548,376032.7710948296,378811.4570452365,381296.2940704113,384032.9723424071,387246.7074980015,390648.2217610912,394356.1951412568,397526.5405859657,400454.0120037908,402684.2155750536,405245.5516727478,407666.6223790807,409220.42758452526,409783.4841892624,409510.3965632237,409191.8291855143,408522.1313351414,407767.2023393784,407207.95027085225,407369.55900007935,408429.9690866757,410390.7472452764,412232.470611684,413439.17199547705,413597.5667561262,413690.8956811847,413529.23589921166,413551.3622901983,413365.6386202151,413539.35931631736,413420.70886599366,412376.1919486876,411764.3201600658,408601.014864635,407709.89523839095,402520.3125312317,400855.5357238304,396448.3882768326,396823.4095143541,394392.7959204021,392728.8165235608,387333.81148669776,381939.09384384885,375122.386472434,368364.1018971341,363516.7853857272,358891.11192509416,357346.636980458,354822.87080671714,353893.49492092105,351841.2074965716,350255.08257578866,346532.00792946195,342490.66399847955,337457.98602611944,335047.90207710216,332075.1479773973,331544.8005825981,329143.4550854266,330847.39766133466,330818.9794206662,333077.718505864,330476.4513142125,328504.1613068478,324615.3959220792,321577.51391079667,317828.7676376921,313619.29860352003,310054.11289066804,306460.1069400934,305419.3708600244,304524.8388231693,304928.78478578915,304184.4063782506,305008.9661448919,304520.1114690954,303956.0290614359,301424.3154195082,300473.448804385,297842.45784865326,295188.3271691848,291777.4270824396,289554.4265755961,288286.36011872813,287882.4399833996,288906.0054864196,291205.2876645946,293580.1747689244,295843.19816006755,296959.2257606641,296898.2097060429,296860.0626084408,298117.0891087467,301233.293130188,305231.87854305067,310548.5427988609,315494.1249826546,321468.0304463063,325879.2438930883,330621.71452772635,334985.5733846706,340693.09282430174,346191.505434334,350515.7391659776,354048.520241837,357565.25216175144,361745.03337702126,364738.6875199493,367208.0809668731,368239.6021264755,369835.9683550936,371492.9023841834,373729.9536144007,376306.3941699436,378517.4935184016,380711.07259253546,382310.623684796,383546.0961502016,385478.4761719319,387064.7548107809,389446.1998942676,390740.97149469313,391782.4785890303,392975.2438914756,394620.9728201756,396987.8687653865,399480.1449171684,402014.4974042738,405534.0360923244,409581.3231562312,412166.6064618663,413160.794835034,412368.12398392864,411943.5451897217,410859.8747080735,410180.5679967388,410047.960215277,411441.2376746922,414014.5338609021,417365.1660734913,420485.1818797323,423432.1432731805,426032.35813447856,427380.5265790656,427726.5543271491,426552.2888398024,425772.2935082296,425039.1524776577,425661.3984110719,426891.9446690202,428951.04808395664,431880.0355177314,435579.19793807535,439015.0422294368,442580.0166497437,445644.1451045571,447658.1956372364,447770.2591640795,446342.821266452,444700.5019626769,443441.93703273736,443096.7777064317,442555.1356435005,442366.1510168952,442238.6918166245,443553.7129232098,444661.1525194707,445996.61638501,445528.3803971655,444715.1831503821,442964.4333161609,441611.2600497978,439936.364659181,438853.2105086724,438807.21125699306,439753.8314304485,443039.6499260183,446371.4944105952,449521.42978556827,449798.9546054864,448589.3492388793,446423.247513598,444141.0362739749,443245.3521199666,444525.2787083305,447765.0175533404,452713.0170154109,457883.6792263372,462491.8142111814,466837.52596073126,470988.4521431268,474976.5933206396,477562.0849712489,478623.413861185,480085.7407737167,481660.8045177998,483048.51266376994,484507.3734009399,486380.2273627788,488846.2459127435,489200.44841130497,489257.364246076,490800.3235903973,495052.379763987,498649.351870101,501508.2750599363,501419.6605556761,498986.7122302263,493774.2353866606,489476.8610009281,486997.4048179248,485223.3517852148,482321.4026764918,479161.0885911663,477969.16854549857,479950.21734184265,483507.16236082726,487927.3514199208,491838.4344970537,495165.2860041143,496600.3532967194,496626.3759624453,495853.7078930387,493992.1792846908,492375.5121643256,492617.1724535409,495404.6231408049,498247.01694323774,499161.6175922723,497932.8171369334,496679.6169339232,496422.3217196066,497640.2744524411,499137.56865536026
84639,41,60639,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92736.46225135782,92737.91026881988,92892.7444680974,93425.30431221852,94135.52711031924,95050.25359535906,96028.23261761684,97395.3594904052,98943.24830418716,100685.94395650415,102575.70387228632,104393.14677050793,106024.1149696514,107153.080412344,108226.97897547628,109198.38794689556,110312.46285114493,111524.212883187,112746.6370002744,114172.51979165776,115509.35000657145,117081.07165503217,118625.39385531892,120067.93126103486,121279.68743961456,122252.81188743764,123289.8557033782,124209.38347818684,125231.75405972032,126017.59180153388,127043.87900692962,128376.83077163396,130204.28656476775,132150.31542671434,133849.50602019625,135453.1301736215,136886.72052304447,138270.61716534934,139524.67267287197,140754.1849920601,141614.8979387715,142332.4776120795,143097.01008617462,144381.1571310159,146003.1351683175,147885.8689300818,149897.36526567725,151796.8907373489,153592.60874852087,154771.15434155977,155707.37082664346,156794.92485575352,158465.8263160252,160410.0938176593,162157.39985550192,163942.81444018675,165835.6139132222,167991.97220587917,170241.80871323796,172512.4049823132,174491.5211008148,176260.46278358565,177875.65861356314,179562.4453471617,181294.3215079021,183142.68756416973,184968.3344059259,186689.8183869077,188310.2550473935,189945.613982038,191864.8068994336,193838.0029423427,195670.6894983128,197209.32041799696,198745.27411231172,200203.8538279096,201441.6266910684,201984.96166271932,202227.15125389036,202494.77394522168,203004.34032909773,203586.73275134212,203931.0349654536,204626.15495155507,205703.356423268,207140.80975815517,208428.90946695188,209137.2348333275,209226.22942449249,208901.5568290772,208177.878355197,207339.58298245585,205960.4308469361,204749.5405158448,203365.9636394473,201873.26243746377,200567.82304393436,198015.6532377365,196847.3530896518,193917.21378757103,192361.78984938943,188848.71260459244,186445.40658431797,182561.34647960347,179710.52342418276,175285.2310972288,171033.23656887122,164778.91077086705,159051.07369383797,154143.3834888566,149784.123647782,146294.28900787895,142010.69016559926,137720.21825863604,132540.4659442598,128629.87329759558,125177.19328729589,123593.85316249623,121436.38523056176,120332.82808436907,118570.03813217802,117734.72386336516,116255.99364429033,116247.9121786636,115825.9488940342,116842.02904378274,116528.1951252463,116270.77870024426,114828.60602700186,113190.51173213114,111788.22482353092,110426.5015143542,109027.75036407723,107393.54866199353,106400.29643942112,105556.1595048676,105205.29629913344,104753.43261600492,104669.20697324944,104265.3403543464,103845.41452238422,102615.89472091867,101697.13805188572,100209.7019821565,99581.24559332032,99202.1455156026,99639.10347166988,100217.38053837857,100625.74198638684,101480.50330544042,103344.05306693607,105399.6916520674,107008.8787667649,106753.97029240924,105653.71728094308,105218.06529132096,105628.50063204714,106428.31691171252,106796.92578713178,108116.88499643798,109801.60509355093,112043.83309516642,114421.63542641408,116921.53723131948,119498.69107528016,122533.79468272296,126356.19917770413,130253.02726174536,132328.29472603978,133733.2777994601,134728.5065355811,136397.18102533367,138491.34659406924,141156.36939110255,144090.91135341747,146611.42045466343,148425.44812197468,150041.32567078338,151506.29540800076,152688.13327531065,153182.13908545324,152786.05561065266,152731.46359282127,153279.33229150114,155568.430469124,157881.40155567255,160456.7576724193,161802.5490646435,162997.49316281363,164134.27903904705,166151.42594341576,168455.61529400738,170675.20699713347,172721.30177519374,174379.80742201142,176140.89942127673,178204.96771486974,180089.03865130877,181747.85272983045,183140.3480047205,184571.869533095,186287.77557897585,187779.88944868607,189662.30127077235,191591.83772061893,193808.89249541712,195959.2799610171,197699.2948739094,198713.6513537269,198452.14356032823,198131.80996844903,197848.24161579125,198891.6932008833,200552.65032034487,203033.98961738465,205900.6935359124,209457.71366023165,212985.39137645232,216416.96095321383,218747.02236903852,220296.81085945296,220461.83017780905,220205.6080411861,220110.30185896743,220683.5202945938,221574.32559866944,222318.63285646724,223080.7228323893,224650.76716377508,227157.6495672521,229926.08633597544,232047.62842414516,232878.3432372675,233232.34304975963,232697.2533774519,232141.4197440125,230924.4628533508,230320.26234984092,230316.25755384227,231036.19141855492,233766.85968065757,236962.8074396748,240472.82286318656,241844.07674899293,242252.81714537155,241845.28200226597,241063.81292097887,240603.4773584052,241758.79500249465,244603.4371299148,248565.0706711303,252027.6993722564,255643.87063365965,259988.0684172661,265024.01308120694,269359.6823304095,272431.62805079616,274529.6484039571,275878.13128271274,275796.3958022488,274438.9613855054,272507.3922021825,271162.82849689975,271051.9275988385,272753.5320479783,276680.12882608216,281929.3484429022,286560.72402256704,288304.78041582665,288321.03174478974,286484.3791687785,283990.7212980304,280478.6659059907,277488.9594881504,275586.8538875846,274002.4025750223,272250.4208244343,271468.12729419296,272100.423896306,273960.8731991449,275336.6444329981,276513.94888401683,277973.0431742586,279902.49580385507,281450.64028190536,282224.009125401,282066.4253123142,281317.7616775434,280998.3738423469,282233.08994440065,285343.7084652454,289061.0877084474,291730.01187940006,293610.9272710373,294901.3689498817,296142.3912061583,296933.6499401871,297142.3536397112
84646,58,60647,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,202849.38036070383,203226.97890440584,204399.11297998103,206255.530320258,208291.55389407487,210402.71324755924,213187.69202775077,216922.9269668685,220912.9101674924,225131.7166153035,229725.5780656008,234012.71079060656,238079.85958450087,240881.82030956785,243779.46885283105,245919.38240668236,248031.8675261385,249716.1607095393,251420.3574441826,254067.80761614747,256951.5292976628,260679.87912140263,263796.2826004475,266116.19838068617,268161.79864845105,270313.2075865445,273319.0986958454,275516.243337032,277177.8629939779,278323.28100827785,279786.55673293,281640.08617054217,284322.2579871191,287356.1895859269,290274.1535273942,292893.6541531931,295072.1183067313,296972.62048915104,298135.47872147994,299642.7782961806,301103.4070963397,303006.5128120656,304716.6616166346,306769.1948152136,308697.35291759484,310923.7654023561,313330.3533237774,315478.3795856481,317825.0973042811,319649.7089409055,321995.93242511275,324459.28316386865,327466.50111569784,330613.0908904902,333395.7657797079,336144.11147477967,338963.7178722332,342536.94399976195,346519.4341608489,350216.46192708565,353421.88448643027,356373.7990502276,359535.3683530809,362464.7135225912,364903.25439335447,367025.8557596112,369259.6499369889,372521.6933487036,376650.06165911583,380971.22981303046,385177.5276201624,388996.0328249901,392848.0097718235,396135.9926428855,399352.5741455599,401659.5157747076,403249.2690308024,403726.8850183832,404016.291802179,404195.06438812055,404483.38043367927,404128.80546790565,403836.27624484623,403991.9448904532,405206.2801831567,407085.0100962122,408893.4732216582,410513.9881687281,411157.0233968484,410935.0062524124,410014.0592684294,409424.26426596096,408584.1383821704,408074.5993833463,407300.2383815544,406375.932864672,405987.96431057545,403266.0934941457,403736.7397235869,400755.32184532384,401841.2188026796,399027.5962339621,399680.9728253607,396596.8383434158,394996.9758332318,390435.6205475248,386710.4874735428,380880.13339821575,374112.3261008631,368756.7337404784,364269.6441532231,363261.7517799735,361241.9969599767,360544.39013817353,359219.9075288165,358771.1254923905,356327.0894606924,353365.1264274115,349128.1009306079,347393.74881375214,346024.5316626339,347000.8607279963,345738.7112857204,347108.4237599184,346805.746322895,348638.9672789814,345725.00996100646,342945.6377139311,338333.48324499483,334670.1838790933,330709.4826178349,326814.74242745223,323632.8183043248,320214.9325804436,318948.1422289583,318090.5848569383,318079.49637939886,316688.9160510861,316637.4892329055,315538.63208150904,314814.94033360115,312282.1819015842,311109.055485189,307716.94737123995,304482.7327263368,300559.0942216954,296998.22606714134,293723.62395783,291973.7788270852,293026.7283750668,295495.3815889056,298441.3562245634,301047.3840669263,303416.0862879439,304884.03556053835,306227.00647446414,308763.8000754074,311903.1573437106,315899.9758374312,320882.6698710524,325918.8138174718,332288.1322821474,337338.922737214,343108.0708220699,347569.0770589215,352249.48597953486,356291.8570107419,360051.0001308212,364128.6437834336,368474.95230649685,373395.3526047695,377071.9497247921,380163.1597033221,382869.2459328173,386582.91910907737,390225.5847540157,393173.2381177056,395765.2241684159,397854.71924129786,399857.18587608257,402129.0233783983,405061.0655001639,409240.13919625647,411787.9627419631,414656.1007386386,416207.9472213857,418183.9672833256,419757.57101735234,421455.7431365278,423495.2265338967,425946.7501191974,428804.0269866039,432426.8707225419,437149.3849269752,440909.6795076335,444437.7903305407,445380.3427369816,445744.63522380986,444445.5650045933,442953.32218776987,442462.7955198495,443360.1953971149,446034.8887046948,449619.8530280805,452035.2104226896,454051.3574780924,454881.5996156061,455069.7476013368,454766.1985875328,453639.3740171043,453565.8040258415,453225.7255320992,454338.9611451629,455869.7936898827,457853.3040101573,460003.57028409565,463096.4474801135,466051.39674211474,469929.759523641,473501.9733758383,476222.2028272989,477111.6171621861,475997.199769608,474864.79500679154,473777.110384152,473091.1902869013,471973.99412949657,471602.8048764705,471933.0433148693,473541.4610781115,474916.95216766,475862.07183124375,475007.8180282272,472893.3447389681,470161.6097450025,468337.4936329152,466940.7980410937,466261.706301124,466204.00363463,467237.5876017149,469852.5231706543,472949.080927186,475660.5408408133,476114.8814681631,475345.20961758174,473553.3459216504,471887.8824623446,471085.7402591345,472037.2130165766,474617.744106832,478889.3551310931,483576.55776045535,487752.0486687515,491209.5048161944,493955.2835201966,496054.09457951225,497274.9436848049,497676.8733870368,499288.56855841633,501491.5751834426,503493.0551411493,505761.932846387,508006.4561031184,511135.1143862736,511061.6256448148,509735.6004231752,508382.8231823747,509582.2341180867,510548.16104514495,511386.71889851085,510679.03272026055,508076.7975141133,503377.5222167673,499139.0692061177,496745.2741844766,494604.7829717349,491447.2867132837,487216.2214478187,485021.8215296504,485534.0057817428,488515.1652124338,492010.3922837591,495199.0607762635,497939.1093477802,499131.3745569936,498629.3997093138,497163.7454545868,495201.3137649309,494048.888116833,494257.91729619633,496386.4993884944,498123.887072216,498017.2595209759,496220.1207111369,494865.9935379102,494487.4126315227,494672.0402118112,494508.89109484496
